,node,eign,closeness,betwness,centrality,community,density
34,993,7.214575783308175e-05,0.3192852059777022,4.2643985408785296e-05,152,2,0.45511921458625526
276,1551,7.811699601554822e-05,0.3191842542091534,3.334369795309623e-05,171,2,0.45511921458625526
404,1835,0.00010829196811811897,0.3384177003017097,0.000821001408870681,180,2,0.45511921458625526
201,1377,8.336276147869251e-05,0.3201966537150107,7.45619948822765e-05,183,2,0.45511921458625526
282,1559,8.441802483481616e-05,0.31956315289648624,5.323862515664463e-05,185,2,0.45511921458625526
369,1768,8.842005358061339e-05,0.32067979669631513,0.00011200690654905106,207,2,0.45511921458625526
355,1730,9.479057866113331e-05,0.32111332007952287,0.00013668118280842057,224,2,0.45511921458625526
330,1663,0.0001285378034831958,0.3391852162956741,0.001100111178803195,234,2,0.45511921458625526
6,911,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
8,918,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
81,1096,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
89,1119,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
99,1145,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
132,1206,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
204,1386,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
238,1466,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
283,1560,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
291,1581,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
403,1834,1.7746210692102823e-06,0.31495203182279075,0.0,1,3,0.07510949585313577
3,904,1.8264704742446753e-06,0.31527170518425984,4.641726404867571e-07,2,3,0.07510949585313577
45,1022,2.401697948852201e-06,0.3154441059292243,1.533610045661092e-08,2,3,0.07510949585313577
51,1031,2.2884333983125965e-06,0.31537019681349576,1.0063913754184394e-07,2,3,0.07510949585313577
128,1200,1.8829263526106895e-06,0.31502574504602904,8.588216255702114e-08,2,3,0.07510949585313577
141,1224,1.787239850940111e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
151,1262,2.5455671278641495e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
156,1270,1.7911790600316152e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
159,1276,2.2324929667024325e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
177,1326,1.791128308973511e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
211,1395,2.0427833083700795e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
281,1558,1.8090788800682442e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
414,1854,1.7944717971231702e-06,0.3149765990639626,0.0,2,3,0.07510949585313577
2,899,1.815913562788522e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
48,1027,1.8002424270445425e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
52,1034,1.8615853952424775e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
56,1046,1.799660098786318e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
69,1071,1.8036062939953779e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
123,1194,1.8184489786452562e-06,0.31502574504602904,1.2268880365288735e-07,3,3,0.07510949585313577
134,1208,1.7997122579667803e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
148,1253,1.8036062939953779e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
294,1586,1.799660098786318e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
318,1627,1.8002424270445425e-06,0.31500117013807627,0.0,3,3,0.07510949585313577
39,1002,1.812783979541117e-06,0.31502574504602904,4.089626788429578e-08,4,3,0.07510949585313577
43,1008,2.2099491119404914e-06,0.3157400891391039,3.3207437836941155e-06,4,3,0.07510949585313577
83,1105,1.812783979541117e-06,0.31502574504602904,4.089626788429578e-08,4,3,0.07510949585313577
170,1297,2.1611858417120476e-06,0.3153948293368742,9.201660273966552e-08,4,3,0.07510949585313577
203,1383,2.0961846914520496e-06,0.31502574504602904,0.0,4,3,0.07510949585313577
242,1476,1.8706996387589056e-06,0.3153948293368742,3.9606530604914426e-07,4,3,0.07510949585313577
248,1486,2.114626756488184e-06,0.31537019681349576,0.0,4,3,0.07510949585313577
277,1552,1.9630218873552287e-06,0.3160118954452966,2.4967429702200807e-06,4,3,0.07510949585313577
347,1711,2.3791636251481318e-06,0.3150503237887181,1.8403320547933104e-07,4,3,0.07510949585313577
380,1792,2.1824111796210323e-06,0.31549339792171266,8.38246939985216e-07,4,3,0.07510949585313577
415,1856,2.5247134234496778e-06,0.31502574504602904,0.0,4,3,0.07510949585313577
53,1038,2.158893053014236e-06,0.3150503237887181,2.044813394214789e-07,5,3,0.07510949585313577
106,1157,2.1427316657650438e-06,0.3150503237887181,7.156846879751761e-08,5,3,0.07510949585313577
171,1301,2.1911055857860986e-06,0.3150749063670412,1.7789876529668665e-07,5,3,0.07510949585313577
190,1346,2.553679602030183e-06,0.3150503237887181,0.0,5,3,0.07510949585313577
205,1387,2.2318975904571103e-06,0.3156660412757974,1.927396798661771e-06,5,3,0.07510949585313577
229,1442,2.671508013792207e-06,0.3150503237887181,8.179253576859156e-08,5,3,0.07510949585313577
342,1697,3.1441152106815254e-05,0.33283877349159247,2.2703172632786022e-05,5,3,0.07510949585313577
384,1797,2.7793663242659813e-06,0.3150503237887181,1.8799090882297254e-07,5,3,0.07510949585313577
64,1058,3.02469182661688e-06,0.31549339792171266,1.1295585278590182e-06,6,3,0.07510949585313577
97,1133,3.126771894744033e-06,0.3150749063670412,1.8875200561982667e-07,6,3,0.07510949585313577
103,1151,2.9728998839885646e-06,0.3151486771247951,6.165534429665786e-07,6,3,0.07510949585313577
236,1461,2.567712703366239e-06,0.3158635794743429,1.033951687394813e-06,6,3,0.07510949585313577
251,1498,3.212965890581623e-06,0.3150749063670412,8.17738900537507e-08,6,3,0.07510949585313577
260,1521,3.084434996619514e-06,0.3150749063670412,0.0,6,3,0.07510949585313577
430,1890,1.8955826479771715e-06,0.3150749063670412,4.907552146115494e-07,6,3,0.07510949585313577
116,1178,2.4994139345408298e-06,0.3352428393524284,0.0002925739718058592,7,3,0.07510949585313577
130,1202,2.440184759297493e-06,0.3151486771247951,1.50293784474787e-06,7,3,0.07510949585313577
243,1477,2.5177349489826016e-06,0.315962441314554,3.65965094428863e-06,7,3,0.07510949585313577
24,961,3.1230061753191566e-06,0.3158635794743429,5.9950177778320724e-06,8,3,0.07510949585313577
421,1865,3.1266700790839287e-06,0.3151240830341814,3.983402716002836e-08,8,3,0.07510949585313577
37,998,4.087990482695046e-06,0.3151486771247951,3.1071595525586775e-07,9,3,0.07510949585313577
139,1220,4.74900356093976e-06,0.3151486771247951,2.678487902908467e-07,9,3,0.07510949585313577
322,1641,2.906505218203045e-06,0.31527170518425984,2.551395995617923e-06,9,3,0.07510949585313577
334,1670,3.189087796710027e-06,0.31554270532155976,3.44164663457122e-06,9,3,0.07510949585313577
60,1050,2.0118181109084663e-06,0.3151978768246039,5.63253144042801e-07,10,3,0.07510949585313577
73,1077,8.571764229420757e-05,0.33504812479256557,0.00015545295228196613,10,3,0.07510949585313577
257,1518,3.453925104473192e-06,0.33493696084936964,0.00027542021623816286,10,3,0.07510949585313577
19,951,3.223365550855008e-05,0.3334434351775392,0.00010849262149715748,11,3,0.07510949585313577
153,1266,3.0034965870715346e-06,0.31559202813599063,1.748601490008855e-06,11,3,0.07510949585313577
264,1527,3.90498430952375e-06,0.3155673648015005,3.1020005189879344e-06,11,3,0.07510949585313577
337,1678,4.998894839965805e-06,0.315937720053204,1.1672291238410081e-05,11,3,0.07510949585313577
397,1822,2.313453992681427e-06,0.3155673648015005,6.694958717718558e-07,11,3,0.07510949585313577
435,1905,2.701844212434654e-06,0.3151978768246039,3.705449726486194e-08,11,3,0.07510949585313577
9,920,5.982126803803033e-06,0.3152470918885159,1.4777556622356655e-06,13,3,0.07510949585313577
62,1055,3.334706328378951e-06,0.315616695325934,1.3515857498795497e-06,13,3,0.07510949585313577
102,1150,3.6339031388322054e-06,0.31551804969526487,2.004940406030883e-06,13,3,0.07510949585313577
112,1171,4.341129768009962e-05,0.3624450228884301,0.0025120390408827123,13,3,0.07510949585313577
33,991,5.112660224122266e-06,0.3161603507673035,1.1921293755390628e-05,14,3,0.07510949585313577
111,1165,3.23480985982432e-05,0.3564933345104617,0.003161131536865922,14,3,0.07510949585313577
224,1434,3.881751570309721e-06,0.31564136637223483,2.2790605620999806e-06,14,3,0.07510949585313577
228,1441,3.6110851786269868e-06,0.3156660412757974,2.9150195289095903e-06,14,3,0.07510949585313577
269,1537,4.473537134381268e-06,0.33507592730893704,0.000457994687834057,14,3,0.07510949585313577
274,1544,3.9985606513333064e-06,0.3157647794807632,5.0341186064287145e-06,14,3,0.07510949585313577
286,1564,3.4613280695317303e-06,0.3156660412757974,2.864289239574449e-06,14,3,0.07510949585313577
394,1817,3.240464694555924e-05,0.33303092783505156,2.669818964168146e-05,14,3,0.07510949585313577
28,973,4.823834946378507e-06,0.3162346307463388,9.758118170592054e-06,15,3,0.07510949585313577
221,1419,4.478696126118867e-06,0.3417400135409614,0.0014287364963010384,15,3,0.07510949585313577
297,1594,5.385158845831585e-06,0.31546875,3.7261017568791272e-06,16,3,0.07510949585313577
417,1860,4.802660960576741e-06,0.3158141717503519,8.893211756168177e-06,16,3,0.07510949585313577
427,1883,4.3700821632443944e-05,0.33355360978027426,8.702877216398144e-05,17,3,0.07510949585313577
108,1161,5.0139716229792035e-06,0.31564136637223483,4.634527973405591e-06,18,3,0.07510949585313577
252,1501,6.437979413595698e-06,0.31537019681349576,2.1975283140546253e-06,18,3,0.07510949585313577
284,1561,6.529765157550723e-06,0.3162841701261064,1.4778797969010864e-05,18,3,0.07510949585313577
293,1585,4.105108182747201e-06,0.3157647794807632,5.752029824906248e-06,18,3,0.07510949585313577
335,1674,7.388572624209237e-06,0.317353033637221,4.1778314631815636e-05,18,3,0.07510949585313577
376,1780,3.48552289009605e-05,0.3333333333333333,6.432920385303656e-05,19,3,0.07510949585313577
413,1852,3.380220125046538e-05,0.33349851337958375,7.508182798665547e-05,20,3,0.07510949585313577
246,1484,1.0413556734916432e-05,0.31546875,1.2103302225012229e-06,22,3,0.07510949585313577
375,1779,4.9730591227323206e-06,0.315937720053204,8.870985866736256e-06,22,3,0.07510949585313577
388,1805,8.090670014095299e-06,0.31546875,2.1099031117589355e-06,22,3,0.07510949585313577
125,1196,3.9621012364035325e-05,0.3333333333333333,5.553564720935824e-05,24,3,0.07510949585313577
370,1769,3.834880495300089e-05,0.3333058192323566,6.386308501905557e-05,24,3,0.07510949585313577
405,1836,3.925407918311879e-05,0.3333058192323566,5.1452071069350784e-05,24,3,0.07510949585313577
175,1321,8.005183531494358e-06,0.31554270532155976,2.949161941029394e-06,25,3,0.07510949585313577
162,1283,7.241372248673049e-06,0.3163337250293772,2.4959013715160897e-05,27,3,0.07510949585313577
227,1440,3.648287789998123e-05,0.33355360978027426,9.599336201546555e-05,27,3,0.07510949585313577
416,1858,8.02313301194424e-06,0.315937720053204,1.3126104746465434e-05,27,3,0.07510949585313577
185,1337,8.052882270046309e-06,0.3158141717503519,1.9173270941456426e-05,29,3,0.07510949585313577
11,922,1.17070533629497e-05,0.3156660412757974,3.5680844371053416e-06,30,3,0.07510949585313577
152,1265,1.2773253856990561e-05,0.3162098668754894,3.6741027125095773e-06,30,3,0.07510949585313577
216,1405,1.2611154134500378e-05,0.3424936386768448,0.004097162971815614,30,3,0.07510949585313577
234,1458,4.009749949934949e-05,0.33352605930453455,0.00011557419901726228,32,3,0.07510949585313577
317,1626,3.823752440628122e-05,0.3336362885235066,0.0001286546757982767,36,3,0.07510949585313577
410,1846,4.134766673199971e-05,0.3341885293387404,0.00013846111183028393,37,3,0.07510949585313577
437,1911,3.8565015798333095e-05,0.333856965688301,0.00018432617112237848,38,3,0.07510949585313577
373,1774,1.7155445433752923e-05,0.3159130026599906,6.973474843431402e-06,39,3,0.07510949585313577
344,1702,7.837873781386979e-05,0.33538205980066443,0.00041618676421087837,40,3,0.07510949585313577
436,1909,4.145730284391231e-05,0.33391218060034733,0.00019722756552489453,40,3,0.07510949585313577
412,1851,1.7146457741964434e-05,0.31643288143562415,1.09410851198423e-05,41,3,0.07510949585313577
178,1327,4.482550900717592e-05,0.3342438539855972,0.00018274586355308852,44,3,0.07510949585313577
235,1460,1.924830363076914e-05,0.3166810446239511,2.6635632201680266e-05,45,3,0.07510949585313577
247,1485,4.965416418706962e-05,0.33443763458671527,0.000135460924988223,46,3,0.07510949585313577
197,1369,4.603762761450439e-05,0.3354377803621864,0.0003021278906344193,47,3,0.07510949585313577
419,1863,4.579534140843713e-05,0.33396741377884376,0.0001746737824742776,48,3,0.07510949585313577
124,1195,2.4265784596957102e-05,0.3161355985281453,2.850855451855368e-06,49,3,0.07510949585313577
254,1513,4.792678734140154e-05,0.3345761869251802,0.00021425205954388882,51,3,0.07510949585313577
225,1437,2.477807409282091e-05,0.3164576802507837,2.1066116258501007e-05,55,3,0.07510949585313577
119,1182,6.041584317515162e-05,0.33504812479256557,0.00021076849810410027,65,3,0.07510949585313577
368,1765,2.8736306769685142e-05,0.3170291277380859,1.705322410777566e-05,66,3,0.07510949585313577
377,1782,5.918786166371181e-05,0.3344653358734366,0.00021594761437111336,66,3,0.07510949585313577
309,1614,3.4379731370046066e-05,0.3171536286522149,1.8076714777023903e-05,71,3,0.07510949585313577
14,927,3.486523090179818e-05,0.31725329981143935,2.312162448434858e-05,73,3,0.07510949585313577
321,1639,3.5550595086420614e-05,0.31732809430255404,2.3636323339615003e-05,78,3,0.07510949585313577
174,1312,6.633562338994089e-05,0.33535420646125735,0.0002746179397656809,79,3,0.07510949585313577
158,1272,4.015585991830046e-05,0.3174777891343659,2.532112057723758e-05,84,3,0.07510949585313577
296,1590,6.670024522351918e-05,0.3355771628022937,0.0003255140738507727,87,3,0.07510949585313577
173,1305,4.808432607699319e-05,0.31775259678942397,4.4554851776690305e-05,103,3,0.07510949585313577
26,967,4.785073812553729e-05,0.31805293005671076,3.9492003367473686e-05,107,3,0.07510949585313577
239,1467,5.79236019094175e-05,0.31847937534505877,5.166366181261396e-05,123,3,0.07510949585313577
149,1255,6.006986741463749e-05,0.31847937534505877,3.979613738309245e-05,124,3,0.07510949585313577
155,1269,6.091589037959505e-05,0.31805293005671076,1.4917563247620366e-05,126,3,0.07510949585313577
115,1175,5.847916224879353e-05,0.3186804514245127,5.3229825324182655e-05,132,3,0.07510949585313577
0,107,0.00026069399119670256,0.45969945355191255,0.4805180785560152,437,3,0.07510949585313577
