,node,eign,closeness,betwness,centrality,community,density
275,3689,8.216321486170316e-10,0.23924635620334161,0.0,3,5,0.15680794907623039
162,3565,8.305311230892288e-10,0.2392605320850862,0.0,4,5,0.15680794907623039
212,3619,6.532376205974568e-10,0.2392605320850862,8.179253576859156e-08,4,5,0.15680794907623039
345,3765,8.659164080344433e-10,0.2392605320850862,0.0,4,5,0.15680794907623039
523,3953,6.425011067017982e-10,0.2392605320850862,3.067220091322184e-08,4,5,0.15680794907623039
546,3978,8.548962393725366e-10,0.2392605320850862,1.2268880365288735e-07,4,5,0.15680794907623039
144,3544,8.282029804541957e-10,0.23927470964683575,2.8627387519007044e-07,5,5,0.15680794907623039
227,3637,8.351710191158545e-10,0.23927470964683575,1.6358507153718312e-07,5,5,0.15680794907623039
374,3795,1.029178183695177e-09,0.23927470964683575,4.230067268801473e-08,5,5,0.15680794907623039
383,3805,8.501659131131514e-10,0.23927470964683575,2.030207584256112e-07,5,5,0.15680794907623039
416,3839,8.632495826469144e-10,0.23927470964683575,1.0633029649916902e-07,5,5,0.15680794907623039
63,3457,8.978935253709007e-10,0.23928888888888888,1.1856565533340507e-07,6,5,0.15680794907623039
83,3477,1.0221850622304024e-09,0.23928888888888888,2.596913010652782e-07,6,5,0.15680794907623039
249,3660,6.635144040060279e-10,0.23928888888888888,4.600830136983276e-07,6,5,0.15680794907623039
538,3970,1.0452365263944517e-09,0.23928888888888888,2.3482147662111032e-07,6,5,0.15680794907623039
151,3552,1.2353615688379673e-09,0.2393030698115444,7.605200985452971e-08,7,5,0.15680794907623039
488,3916,8.223029240305524e-10,0.2393030698115444,4.784863342462607e-07,7,5,0.15680794907623039
15,3626,8.342211808047561e-10,0.23935981031416717,1.1886208144371396e-06,8,5,0.15680794907623039
67,3461,1.0895092473748553e-09,0.23931725241510104,1.74295998840213e-07,8,5,0.15680794907623039
297,3712,1.1445820992604902e-09,0.23931725241510104,6.256551803460276e-08,8,5,0.15680794907623039
336,3755,1.0914466842096188e-09,0.23931725241510104,6.31944710878761e-08,8,5,0.15680794907623039
352,3772,8.991402592368849e-10,0.23931725241510104,4.6056987403028346e-07,8,5,0.15680794907623039
97,3492,1.2742188189681121e-09,0.23933143669985776,3.7934165364645895e-07,9,5,0.15680794907623039
124,3522,1.2083902026327966e-09,0.23933143669985776,5.590617191849625e-07,9,5,0.15680794907623039
355,3775,1.0676874048301527e-09,0.23933143669985776,1.3229942660569683e-06,9,5,0.15680794907623039
7,857,1.4501967281585799e-09,0.25420207743153916,0.0003687978163175446,10,5,0.15680794907623039
122,3520,1.1167639817233604e-09,0.23934562266611345,5.634593437128058e-07,10,5,0.15680794907623039
248,3659,7.035687253827705e-10,0.23934562266611345,9.992321453062934e-07,10,5,0.15680794907623039
453,3880,1.4912663715998671e-09,0.23934562266611345,1.036720390866898e-06,10,5,0.15680794907623039
460,3888,1.3678756377221246e-09,0.23934562266611345,7.630075122412899e-07,10,5,0.15680794907623039
14,3621,2.3889730925441555e-09,0.23940238335210767,1.7313284524714013e-06,11,5,0.15680794907623039
375,3796,1.8770345096342994e-09,0.23935981031416717,7.85268484948897e-07,11,5,0.15680794907623039
243,3654,1.3653507662735633e-09,0.239373999644318,2.7653066521257555e-07,12,5,0.15680794907623039
319,3736,1.4074070783451632e-09,0.239373999644318,4.526120707423728e-07,12,5,0.15680794907623039
367,3788,1.4536049686467228e-09,0.239373999644318,5.7420680056110466e-08,12,5,0.15680794907623039
395,3817,1.3135448330382735e-09,0.239373999644318,7.208167494944358e-07,12,5,0.15680794907623039
547,3979,1.2060199865934327e-09,0.239373999644318,1.0576553851410019e-06,12,5,0.15680794907623039
2,3454,6.303146226815006e-08,0.260113372842051,0.0006922298915599844,13,5,0.15680794907623039
21,3592,2.3174668070441537e-08,0.27764026402640263,0.0007464253992836616,13,5,0.15680794907623039
33,3556,2.3451787629276187e-08,0.27760208992162794,0.0003696425006888727,13,5,0.15680794907623039
115,3512,1.3637220406589645e-09,0.23938819065686506,1.1955617685351413e-06,13,5,0.15680794907623039
147,3547,1.6774026329711428e-09,0.23938819065686506,2.3367760451297905e-06,13,5,0.15680794907623039
424,3847,1.2190295036688812e-09,0.23938819065686506,2.3842524176544446e-06,13,5,0.15680794907623039
515,3944,1.7030788464272592e-09,0.23938819065686506,1.0831273529429388e-06,13,5,0.15680794907623039
28,3872,2.3740879326162274e-08,0.27765935501615896,0.00043444799080155546,14,5,0.15680794907623039
90,3484,1.422566619633993e-09,0.23941657773034508,1.5445308676456954e-06,15,5,0.15680794907623039
134,3533,1.9153611969071124e-09,0.23941657773034508,1.2075893515921738e-06,15,5,0.15680794907623039
203,3610,8.961390759304955e-10,0.23941657773034508,3.7170812624169227e-06,15,5,0.15680794907623039
288,3703,1.4229505602852834e-09,0.23941657773034508,6.663971729201046e-07,15,5,0.15680794907623039
461,3889,2.222746710309813e-09,0.23941657773034508,6.448449499399752e-08,15,5,0.15680794907623039
501,3929,1.9480874445125674e-09,0.23941657773034508,9.293785733044456e-07,15,5,0.15680794907623039
359,3780,2.2751644973430128e-09,0.23943077379187666,1.962414960030506e-06,16,5,0.15680794907623039
520,3950,1.4369548261374624e-09,0.23943077379187666,3.714249982332625e-06,16,5,0.15680794907623039
18,3517,2.6969507840285384e-09,0.23947337207923142,7.16236115880568e-07,17,5,0.15680794907623039
160,3563,2.2868078411569856e-09,0.2394449715370019,1.5594947459215159e-06,17,5,0.15680794907623039
270,3683,2.310630494439176e-09,0.2394449715370019,1.0024068286870328e-06,17,5,0.15680794907623039
340,3760,2.1257299240917195e-09,0.2394449715370019,2.0030220683573206e-06,17,5,0.15680794907623039
38,3741,2.4978417327123606e-08,0.2776975448731174,0.00016239285321047384,18,5,0.15680794907623039
19,3550,2.406329999303559e-08,0.27775484936029715,0.0004387476348855606,19,5,0.15680794907623039
27,3779,1.925401275183801e-09,0.2395017793594306,5.1572778802887865e-06,19,5,0.15680794907623039
100,3496,2.2718182033014705e-09,0.23947337207923142,5.595534481202379e-06,19,5,0.15680794907623039
211,3618,2.9936717340858707e-09,0.23948757487693495,4.257937844962728e-07,20,5,0.15680794907623039
282,3697,2.4472425805432834e-09,0.2395017793594306,1.1502609596766054e-06,21,5,0.15680794907623039
245,3656,3.1613814851874714e-09,0.23951598552701822,7.077987217221267e-07,22,5,0.15680794907623039
8,862,2.547422446173045e-08,0.28182579564489113,0.0117477777650519,23,5,0.15680794907623039
96,3491,1.9923322879321857e-09,0.23953019337999762,1.3983048466866596e-06,23,5,0.15680794907623039
256,3667,2.616615437473287e-09,0.23953019337999762,1.8207042650960085e-06,23,5,0.15680794907623039
47,3438,2.360510712408178e-09,0.2395444029186688,3.056452353126339e-06,24,5,0.15680794907623039
45,3943,2.538177197310131e-08,0.27783129214256225,0.0002915718165475291,25,5,0.15680794907623039
86,3480,2.775120332123177e-09,0.23955861414333174,2.0253519419359593e-06,25,5,0.15680794907623039
408,3831,2.111400369132796e-09,0.23955861414333174,4.182621781135676e-06,25,5,0.15680794907623039
30,3440,2.4982683363258154e-08,0.27785040941305994,0.0005883593193608264,26,5,0.15680794907623039
22,3609,2.6540449405579915e-08,0.2779077770130764,0.00012693676711166108,27,5,0.15680794907623039
39,3750,2.5719581459628685e-08,0.2779077770130764,0.00046390735873430046,29,5,0.15680794907623039
44,3886,2.5852844337543926e-08,0.2779077770130764,0.0004200672096052787,29,5,0.15680794907623039
278,3693,3.6831144272534136e-09,0.2396154759079041,3.779745552130178e-06,29,5,0.15680794907623039
26,3721,2.5950868508450095e-08,0.2779651683072899,0.00044442054579401453,30,5,0.15680794907623039
35,3651,2.598557413855585e-08,0.2779651683072899,0.00043408554514050003,32,5,0.15680794907623039
0,1085,3.164082069220599e-06,0.35785182559376105,0.14901509211665306,33,5,0.15680794907623039
418,3841,4.136771732920911e-09,0.23967236467236466,3.1778090809423134e-06,33,5,0.15680794907623039
32,3540,2.5622525414886496e-08,0.2780034423407917,0.0004874666209887375,34,5,0.15680794907623039
31,3525,2.614144747636634e-08,0.27804172691592643,0.0007339511102863632,36,5,0.15680794907623039
217,3625,4.641142248628834e-09,0.2397292804559487,6.51516336064977e-06,37,5,0.15680794907623039
36,3674,2.6248714052187633e-08,0.2780800220370498,0.0007942668687504604,38,5,0.15680794907623039
37,3692,2.7032171303713896e-08,0.2780800220370498,0.00035778702527295374,38,5,0.15680794907623039
447,3873,4.3157347841767126e-09,0.23974351362583862,5.010866833585584e-06,38,5,0.15680794907623039
46,3962,2.6688450753736376e-08,0.278099173553719,0.0005373894449366223,39,5,0.15680794907623039
419,3842,4.001014122127323e-09,0.23978622327790974,8.568647533247813e-06,41,5,0.15680794907623039
16,3797,2.7520493008084032e-08,0.2782333080686281,0.0004877965272091784,43,5,0.15680794907623039
13,3586,4.674676042597361e-09,0.2398716882499703,1.3109294747192222e-05,44,5,0.15680794907623039
57,3449,5.056266155250776e-09,0.2398431931575196,6.673852441423372e-06,45,5,0.15680794907623039
536,3968,5.46108273613618e-09,0.23985743985743985,9.566847464803526e-06,46,5,0.15680794907623039
56,3448,4.131440988209198e-09,0.2398716882499703,8.7137850078338e-06,47,5,0.15680794907623039
539,3971,4.274806376835777e-09,0.2398716882499703,1.0662308547152379e-05,47,5,0.15680794907623039
317,3734,4.9655440126087875e-09,0.23990019011406843,7.777420722231224e-06,49,5,0.15680794907623039
17,3501,2.776001006937007e-08,0.27834838353898117,0.0006098888191885147,50,5,0.15680794907623039
24,3677,2.718284011696169e-08,0.27834838353898117,0.0011410184009323584,50,5,0.15680794907623039
11,3456,2.6884705691567618e-08,0.2783867631851086,0.0011633884178045588,51,5,0.15680794907623039
20,3577,2.7793116944793258e-08,0.2783867631851086,0.000760753769869305,52,5,0.15680794907623039
43,3877,2.6798658736995037e-08,0.27840595697738557,0.001647016558435147,55,5,0.15680794907623039
12,3495,2.7574096492871303e-08,0.27848275862068966,0.001353858531786531,56,5,0.15680794907623039
29,3948,2.802915095058823e-08,0.2785211753345289,0.001152470190906294,59,5,0.15680794907623039
42,3851,2.786449126723858e-08,0.27848275862068966,0.0011859063143681476,59,5,0.15680794907623039
40,3756,2.766778489662778e-08,0.2785211753345289,0.0018565256028295072,61,5,0.15680794907623039
23,3633,2.813937698605494e-08,0.27863648909743305,0.001306106552732467,65,5,0.15680794907623039
25,3684,2.7909884358771762e-08,0.27867494824016564,0.001585132652321265,67,5,0.15680794907623039
510,3938,5.867907165452899e-09,0.24038576020954874,3.8086817415907674e-05,83,5,0.15680794907623039
41,3830,2.7878673061131707e-08,0.27942702927133073,0.00643694140005414,108,5,0.15680794907623039
191,3597,6.426903414757672e-10,0.23924635620334161,0.0,3,6,0.3506787330316742
183,3588,6.370169655319612e-10,0.2392605320850862,3.067220091322184e-08,4,6,0.3506787330316742
440,3865,6.38788658787167e-10,0.2392605320850862,1.1153527604807941e-08,4,6,0.3506787330316742
508,3936,6.576182487002252e-10,0.23928888888888888,1.2268880365288736e-08,6,6,0.3506787330316742
545,3977,6.465039705091214e-10,0.23928888888888888,4.9360147501375316e-08,6,6,0.3506787330316742
201,3607,6.545304681949001e-10,0.23931725241510104,2.300415068491638e-07,8,6,0.3506787330316742
405,3827,6.685416669065687e-10,0.23931725241510104,2.0652615281569368e-07,8,6,0.3506787330316742
255,3666,6.744790974420402e-10,0.23933143669985776,9.564944212818803e-09,9,6,0.3506787330316742
450,3876,6.748272084529604e-10,0.23933143669985776,1.0224066971073945e-08,9,6,0.3506787330316742
192,3598,6.802015233154664e-10,0.23935981031416717,1.3700249741239088e-07,11,6,0.3506787330316742
417,3840,6.88171469687888e-10,0.239373999644318,7.878727971951831e-08,12,6,0.3506787330316742
88,3482,6.910063020049291e-10,0.23938819065686506,1.2823458543416686e-06,13,6,0.3506787330316742
234,3644,6.792919387371173e-10,0.23938819065686506,3.8033529132395076e-07,13,6,0.3506787330316742
349,3769,6.954014691226813e-10,0.23938819065686506,4.012454431184245e-07,13,6,0.3506787330316742
358,3778,6.937122806840727e-10,0.23938819065686506,2.5895045625245583e-07,13,6,0.3506787330316742
252,3663,6.89720569938538e-10,0.23940238335210767,3.045952445871043e-07,14,6,0.3506787330316742
300,3715,6.901425418361108e-10,0.23940238335210767,5.617079482833581e-08,14,6,0.3506787330316742
353,3773,7.014440305242314e-10,0.23940238335210767,1.9873577702122442e-07,14,6,0.3506787330316742
78,3472,7.028042836582182e-10,0.23941657773034508,2.1880831119003576e-07,15,6,0.3506787330316742
271,3685,7.040329987675505e-10,0.23941657773034508,2.632542334945919e-07,15,6,0.3506787330316742
393,3815,7.057421286529751e-10,0.23941657773034508,7.229383382940142e-08,15,6,0.3506787330316742
76,3470,7.190284956181651e-10,0.23943077379187666,2.3212813599284467e-06,16,6,0.3506787330316742
318,3735,7.098828888362992e-10,0.23943077379187666,1.0277525598811022e-07,16,6,0.3506787330316742
380,3802,7.102500521949331e-10,0.23943077379187666,9.565684314374667e-07,16,6,0.3506787330316742
102,3498,7.200444339918219e-10,0.2394591709660203,1.774972519357967e-07,18,6,0.3506787330316742
283,3698,7.169387210107847e-10,0.2394591709660203,1.0876149995683609e-06,18,6,0.3506787330316742
202,3608,7.2616448582799e-10,0.23947337207923142,8.498433085630535e-07,19,6,0.3506787330316742
437,3862,7.163557804641636e-10,0.23947337207923142,8.845172266875242e-07,19,6,0.3506787330316742
208,3615,7.285559974505976e-10,0.23948757487693495,2.9457610267871593e-06,20,6,0.3506787330316742
427,3850,7.294800780454738e-10,0.23948757487693495,1.2224021826798333e-06,20,6,0.3506787330316742
111,3508,7.424073062772127e-10,0.2395444029186688,6.211202565983251e-06,24,6,0.3506787330316742
108,3505,7.668744010980962e-10,0.23955861414333174,4.883068859268213e-06,25,6,0.3506787330316742
226,3636,7.448020721275883e-10,0.23955861414333174,9.99765628873659e-07,25,6,0.3506787330316742
334,3753,7.561571841196707e-10,0.23955861414333174,1.3625340253138458e-06,25,6,0.3506787330316742
295,3710,7.602022934087962e-10,0.23957282705428656,1.1814851174575328e-06,26,6,0.3506787330316742
298,3713,7.62863040368131e-10,0.23957282705428656,8.161337689564166e-07,26,6,0.3506787330316742
412,3835,7.615452247514993e-10,0.23957282705428656,8.5852903994875e-07,26,6,0.3506787330316742
442,3867,7.601848948862559e-10,0.23957282705428656,1.719293100056041e-06,26,6,0.3506787330316742
479,3907,7.604224939083646e-10,0.23957282705428656,3.2240072039561943e-06,26,6,0.3506787330316742
185,3590,9.64851621087115e-10,0.2395870416518334,3.68757654618545e-06,27,6,0.3506787330316742
323,3740,7.641962982632597e-10,0.2395870416518334,2.1686598592259865e-06,27,6,0.3506787330316742
311,3728,7.699144661324097e-10,0.23960125793627246,1.9704913619549466e-06,28,6,0.3506787330316742
127,3526,1.0212943276413097e-09,0.23962969556702865,1.1573092603994405e-05,30,6,0.3506787330316742
493,3921,7.792879971455886e-10,0.23962969556702865,3.05234426635472e-06,30,6,0.3506787330316742
152,3553,8.034155567696399e-10,0.23967236467236466,7.614935588906198e-06,33,6,0.3506787330316742
193,3599,7.849809197255768e-10,0.23967236467236466,3.1320204805276465e-06,33,6,0.3506787330316742
306,3722,8.357178109891924e-10,0.23967236467236466,6.672548664025797e-06,33,6,0.3506787330316742
220,3629,8.249060024752445e-10,0.2397292804559487,7.193130783069241e-06,37,6,0.3506787330316742
62,3455,9.957456569019053e-10,0.23974351362583862,8.930828814643797e-06,38,6,0.3506787330316742
290,3705,8.2224987229187e-10,0.23974351362583862,2.5268329645582657e-05,38,6,0.3506787330316742
50,3442,8.516677301893224e-10,0.2398431931575196,2.123850968532e-05,45,6,0.3506787330316742
123,3521,2.2707854850398513e-09,0.24002853236640315,5.168605631457347e-05,58,6,0.3506787330316742
59,3451,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
61,3453,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
167,3570,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
240,3650,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
294,3709,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
312,3729,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
330,3748,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
376,3798,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
398,3820,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
429,3853,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
432,3856,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
507,3935,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
542,3974,6.211378354410986e-10,0.239218009478673,0.0,1,7,0.06986483913953931
274,3688,7.874767252878792e-10,0.2392321820013034,0.0,2,7,0.06986483913953931
289,3704,6.282604964345444e-10,0.2392321820013034,0.0,2,7,0.06986483913953931
328,3746,6.252626911377073e-10,0.2392321820013034,0.0,2,7,0.06986483913953931
423,3846,6.252626911377073e-10,0.2392321820013034,0.0,2,7,0.06986483913953931
458,3885,6.252974666249132e-10,0.2392321820013034,0.0,2,7,0.06986483913953931
494,3922,6.255264704009074e-10,0.2392321820013034,0.0,2,7,0.06986483913953931
529,3959,6.264999996831516e-10,0.2392321820013034,0.0,2,7,0.06986483913953931
158,3560,8.249066447006374e-10,0.23924635620334161,0.0,3,7,0.06986483913953931
172,3575,8.069185483410741e-10,0.23924635620334161,0.0,3,7,0.06986483913953931
277,3691,8.249066447006374e-10,0.23924635620334161,0.0,3,7,0.06986483913953931
302,3717,8.249066447006374e-10,0.23924635620334161,0.0,3,7,0.06986483913953931
316,3733,1.0191095145213123e-09,0.23924635620334161,0.0,3,7,0.06986483913953931
326,3744,8.249066447006374e-10,0.23924635620334161,0.0,3,7,0.06986483913953931
379,3801,6.304315101584088e-10,0.23924635620334161,6.134440182644368e-08,3,7,0.06986483913953931
389,3811,6.300894579033347e-10,0.23924635620334161,0.0,3,7,0.06986483913953931
394,3816,6.301205594028992e-10,0.23924635620334161,6.134440182644368e-08,3,7,0.06986483913953931
500,3928,8.386793272214639e-10,0.23924635620334161,7.66805022830546e-09,3,7,0.06986483913953931
525,3955,6.33019916167415e-10,0.23924635620334161,0.0,3,7,0.06986483913953931
262,3673,1.0291763052176709e-09,0.2392605320850862,1.8403320547933104e-07,4,7,0.06986483913953931
469,3897,6.399832627565659e-10,0.2392605320850862,0.0,4,7,0.06986483913953931
511,3939,6.343625613403347e-10,0.2392605320850862,0.0,4,7,0.06986483913953931
524,3954,1.0257395029142407e-09,0.2392605320850862,4.089626788429578e-08,4,7,0.06986483913953931
52,3444,1.0325578799097834e-09,0.23927470964683575,3.067220091322184e-08,5,7,0.06986483913953931
94,3489,6.40028287829923e-10,0.23927470964683575,0.0,5,7,0.06986483913953931
200,3606,6.386219826535733e-10,0.23927470964683575,5.52099616437993e-08,5,7,0.06986483913953931
264,3676,6.40028287829923e-10,0.23927470964683575,0.0,5,7,0.06986483913953931
279,3694,6.398509458209609e-10,0.23927470964683575,3.0672200913221837e-07,5,7,0.06986483913953931
324,3742,1.0324574990825798e-09,0.23927470964683575,8.179253576859156e-08,5,7,0.06986483913953931
426,3849,1.0325578799097834e-09,0.23927470964683575,3.067220091322184e-08,5,7,0.06986483913953931
497,3925,1.4300313321309525e-09,0.23927470964683575,2.4537760730577472e-08,5,7,0.06986483913953931
6,3961,6.311900694864506e-08,0.25999613675874056,0.00012783941552508098,6,7,0.06986483913953931
49,3441,6.437707469900509e-10,0.23928888888888888,3.05699602435111e-07,6,7,0.06986483913953931
55,3447,6.430611906573624e-10,0.23928888888888888,1.730788480103232e-07,6,7,0.06986483913953931
250,3661,8.478245675797631e-10,0.23928888888888888,1.5599005035867105e-07,6,7,0.06986483913953931
254,3665,6.448462548144108e-10,0.23928888888888888,1.2268880365288735e-07,6,7,0.06986483913953931
310,3727,6.426766626004204e-10,0.23928888888888888,2.5355686088263384e-07,6,7,0.06986483913953931
327,3745,6.428958920186338e-10,0.23928888888888888,1.9936930593594193e-07,6,7,0.06986483913953931
384,3806,6.4294432227556e-10,0.23928888888888888,1.1363320147850756e-07,6,7,0.06986483913953931
531,3963,6.428800273528689e-10,0.23928888888888888,9.610622952809509e-08,6,7,0.06986483913953931
4,3723,6.312970874258768e-08,0.26001287830006437,0.00017705605346713454,7,7,0.06986483913953931
241,3652,6.493604470480292e-10,0.2393030698115444,3.6193197077601766e-07,7,7,0.06986483913953931
258,3669,8.480098964520067e-10,0.2393030698115444,0.0,7,7,0.06986483913953931
285,3700,8.480098964520067e-10,0.2393030698115444,0.0,7,7,0.06986483913953931
351,3771,6.481234085446594e-10,0.2393030698115444,6.696763866053434e-07,7,7,0.06986483913953931
390,3812,6.478580359675378e-10,0.2393030698115444,4.0282823866031346e-07,7,7,0.06986483913953931
391,3813,8.480098964520067e-10,0.2393030698115444,0.0,7,7,0.06986483913953931
439,3864,8.480098964520067e-10,0.2393030698115444,0.0,7,7,0.06986483913953931
476,3904,1.0408091036927392e-09,0.2393030698115444,6.041494119270968e-07,7,7,0.06986483913953931
480,3908,8.728923651261399e-10,0.2393030698115444,3.9873861187188386e-07,7,7,0.06986483913953931
483,3911,8.480098964520067e-10,0.2393030698115444,0.0,7,7,0.06986483913953931
105,3502,8.540632326260653e-10,0.23931725241510104,2.0448133942147894e-07,8,7,0.06986483913953931
107,3504,1.6344372046155036e-09,0.23931725241510104,7.095502477925319e-07,8,7,0.06986483913953931
131,3530,1.4521042872644309e-09,0.23931725241510104,6.89102113850384e-07,8,7,0.06986483913953931
148,3548,1.0537562334269934e-09,0.23931725241510104,5.322357148941923e-07,8,7,0.06986483913953931
181,3585,6.521840364306664e-10,0.23931725241510104,2.4070374811899804e-07,8,7,0.06986483913953931
392,3814,6.524374755763031e-10,0.23931725241510104,1.0852116799297059e-07,8,7,0.06986483913953931
477,3905,6.523151573431315e-10,0.23931725241510104,2.5896101056734436e-07,8,7,0.06986483913953931
3,3487,6.315392019218835e-08,0.2600463678516229,0.0002746886392735641,9,7,0.06986483913953931
132,3531,6.568325987302737e-10,0.23933143669985776,2.8744233998676464e-07,9,7,0.06986483913953931
150,3551,2.030885519048431e-09,0.23933143669985776,6.829676736677396e-07,9,7,0.06986483913953931
163,3566,1.835369636927282e-09,0.23933143669985776,1.3700249741239088e-06,9,7,0.06986483913953931
176,3580,6.56209414860595e-10,0.23933143669985776,3.4878674181320835e-07,9,7,0.06986483913953931
269,3682,6.564440275871989e-10,0.23933143669985776,5.041925597735323e-07,9,7,0.06986483913953931
466,3894,6.560861117917567e-10,0.23933143669985776,4.029742967599002e-07,9,7,0.06986483913953931
54,3446,6.655067288427029e-10,0.23935981031416717,3.2775437547271336e-07,11,7,0.06986483913953931
137,3536,6.646718661460343e-10,0.23935981031416717,1.4785461421168795e-06,11,7,0.06986483913953931
438,3863,6.656434099618459e-10,0.23935981031416717,3.664597718632076e-07,11,7,0.06986483913953931
177,3581,6.87544272743359e-10,0.239373999644318,1.8987552946280185e-08,12,7,0.06986483913953931
188,3594,8.78350152515766e-10,0.239373999644318,1.8987552946280185e-08,12,7,0.06986483913953931
229,3639,8.798122015855649e-10,0.239373999644318,8.763485975206239e-09,12,7,0.06986483913953931
491,3919,8.798122015855649e-10,0.239373999644318,8.763485975206239e-09,12,7,0.06986483913953931
519,3949,6.686059012001648e-10,0.239373999644318,1.845736204478021e-06,12,7,0.06986483913953931
266,3679,6.731298428827173e-10,0.23938819065686506,1.542519589735885e-06,13,7,0.06986483913953931
87,3481,8.90158224911838e-10,0.23940238335210767,7.52863113324536e-08,14,7,0.06986483913953931
119,3516,8.90238700080027e-10,0.23940238335210767,5.151867512697001e-08,14,7,0.06986483913953931
125,3523,8.90158224911838e-10,0.23940238335210767,7.52863113324536e-08,14,7,0.06986483913953931
216,3624,6.784885572305689e-10,0.23940238335210767,1.383900493584652e-06,14,7,0.06986483913953931
5,3861,6.282318063475084e-08,0.2601468882875918,0.0009068862081152399,15,7,0.06986483913953931
85,3479,8.96131829115574e-10,0.23941657773034508,8.404979730765984e-08,15,7,0.06986483913953931
95,3490,6.826409228181215e-10,0.23941657773034508,1.515060667013572e-06,15,7,0.06986483913953931
149,3549,6.900247381419634e-10,0.23941657773034508,1.5953926217862956e-06,15,7,0.06986483913953931
159,3562,8.96131829115574e-10,0.23941657773034508,8.404979730765984e-08,15,7,0.06986483913953931
206,3613,8.96131829115574e-10,0.23941657773034508,8.404979730765984e-08,15,7,0.06986483913953931
239,3649,8.96131829115574e-10,0.23941657773034508,8.404979730765984e-08,15,7,0.06986483913953931
280,3695,8.96131829115574e-10,0.23941657773034508,8.404979730765984e-08,15,7,0.06986483913953931
456,3883,8.96131829115574e-10,0.23941657773034508,8.404979730765984e-08,15,7,0.06986483913953931
146,3546,6.867785765324995e-10,0.23943077379187666,2.7929229802982283e-06,16,7,0.06986483913953931
470,3898,9.018598967846585e-10,0.23943077379187666,6.36149413745653e-07,16,7,0.06986483913953931
251,3662,6.983698139394355e-10,0.2394449715370019,3.0102574324833432e-06,17,7,0.06986483913953931
1,3437,9.531612931089674e-08,0.31441252043914975,0.23611535735892905,545,7,0.06986483913953931
